movement_id,production_order_id,material_id,material_name,movement_type,quantity,unit
SM0002734,PO001262,M002,Forged Steel,Consumption,6886.0,Kg
SM0002735,PO001262,M010,Lubricating Oil,Consumption,93.9,Litre
SM0002736,PO001263,M004,Aluminium Alloy,Consumption,6000.0,Kg
SM0002737,PO001263,M011,Industrial Coolant,Consumption,187.5,Litre
SM0002738,PO001264,M003,Stainless Steel,Consumption,3560.0,Kg
SM0002739,PO001264,M012,Electronic Sensors,Consumption,890.0,Piece
SM0002740,PO001265,M002,Forged Steel,Consumption,3432.0,Kg
SM0002741,PO001265,M014,Hydraulic Fluid,Consumption,343.2,Litre
SM0002742,PO001266,M001,Cast Iron,Consumption,7616.0,Kg
SM0002743,PO001266,M015,Protective Coating,Consumption,163.2,Litre
SM0002744,PO001267,M001,Cast Iron,Consumption,19620.0,Kg
SM0002745,PO001267,M010,Lubricating Oil,Consumption,174.4,Litre
SM0002746,PO001267,M011,Industrial Coolant,Consumption,348.8,Litre
SM0002747,PO001268,M002,Forged Steel,Consumption,7590.0,Kg
SM0002748,PO001268,M010,Lubricating Oil,Consumption,103.5,Litre
SM0002749,PO001269,M004,Aluminium Alloy,Consumption,6544.0,Kg
SM0002750,PO001269,M011,Industrial Coolant,Consumption,204.5,Litre
SM0002751,PO001270,M003,Stainless Steel,Consumption,3584.0,Kg
SM0002752,PO001270,M012,Electronic Sensors,Consumption,896.0,Piece
SM0002753,PO001271,M002,Forged Steel,Consumption,3888.0,Kg
SM0002754,PO001271,M014,Hydraulic Fluid,Consumption,388.8,Litre
SM0002755,PO001272,M001,Cast Iron,Consumption,8204.0,Kg
SM0002756,PO001272,M015,Protective Coating,Consumption,175.8,Litre
SM0002757,PO001273,M001,Cast Iron,Consumption,16650.0,Kg
SM0002758,PO001273,M010,Lubricating Oil,Consumption,148.0,Litre
SM0002759,PO001273,M011,Industrial Coolant,Consumption,296.0,Litre
SM0002760,PO001274,M002,Forged Steel,Consumption,7678.0,Kg
SM0002761,PO001274,M010,Lubricating Oil,Consumption,104.7,Litre
SM0002762,PO001275,M004,Aluminium Alloy,Consumption,5936.0,Kg
SM0002763,PO001275,M011,Industrial Coolant,Consumption,185.5,Litre
SM0002764,PO001276,M003,Stainless Steel,Consumption,3456.0,Kg
SM0002765,PO001276,M012,Electronic Sensors,Consumption,864.0,Piece
SM0002766,PO001277,M002,Forged Steel,Consumption,3588.0,Kg
SM0002767,PO001277,M014,Hydraulic Fluid,Consumption,358.8,Litre
SM0002768,PO001278,M001,Cast Iron,Consumption,7616.0,Kg
SM0002769,PO001278,M015,Protective Coating,Consumption,163.2,Litre
SM0002770,PO001279,M001,Cast Iron,Consumption,17595.0,Kg
SM0002771,PO001279,M010,Lubricating Oil,Consumption,156.4,Litre
SM0002772,PO001279,M011,Industrial Coolant,Consumption,312.8,Litre
SM0002773,PO001280,M002,Forged Steel,Consumption,7458.0,Kg
SM0002774,PO001280,M010,Lubricating Oil,Consumption,101.7,Litre
SM0002775,PO001281,M004,Aluminium Alloy,Consumption,6480.0,Kg
SM0002776,PO001281,M011,Industrial Coolant,Consumption,202.5,Litre
SM0002777,PO001282,M003,Stainless Steel,Consumption,3920.0,Kg
SM0002778,PO001282,M012,Electronic Sensors,Consumption,980.0,Piece
SM0002779,PO001283,M002,Forged Steel,Consumption,3288.0,Kg
SM0002780,PO001283,M014,Hydraulic Fluid,Consumption,328.8,Litre
SM0002781,PO001284,M001,Cast Iron,Consumption,7224.0,Kg
SM0002782,PO001284,M015,Protective Coating,Consumption,154.8,Litre
SM0002783,PO001285,M001,Cast Iron,Consumption,18810.0,Kg
SM0002784,PO001285,M010,Lubricating Oil,Consumption,167.2,Litre
SM0002785,PO001285,M011,Industrial Coolant,Consumption,334.4,Litre
SM0002786,PO001286,M002,Forged Steel,Consumption,6798.0,Kg
SM0002787,PO001286,M010,Lubricating Oil,Consumption,92.7,Litre
SM0002788,PO001287,M004,Aluminium Alloy,Consumption,6000.0,Kg
SM0002789,PO001287,M011,Industrial Coolant,Consumption,187.5,Litre
SM0002790,PO001288,M003,Stainless Steel,Consumption,3552.0,Kg
SM0002791,PO001288,M012,Electronic Sensors,Consumption,888.0,Piece
SM0002792,PO001289,M002,Forged Steel,Consumption,3768.0,Kg
SM0002793,PO001289,M014,Hydraulic Fluid,Consumption,376.8,Litre
SM0002794,PO001290,M001,Cast Iron,Consumption,6888.0,Kg
SM0002795,PO001290,M015,Protective Coating,Consumption,147.6,Litre
SM0002796,PO001291,M001,Cast Iron,Consumption,16065.0,Kg
SM0002797,PO001291,M010,Lubricating Oil,Consumption,142.8,Litre
SM0002798,PO001291,M011,Industrial Coolant,Consumption,285.6,Litre
SM0002799,PO001292,M002,Forged Steel,Consumption,6622.0,Kg
SM0002800,PO001292,M010,Lubricating Oil,Consumption,90.3,Litre
SM0002801,PO001293,M004,Aluminium Alloy,Consumption,5360.0,Kg
SM0002802,PO001293,M011,Industrial Coolant,Consumption,167.5,Litre
SM0002803,PO001294,M003,Stainless Steel,Consumption,3680.0,Kg
SM0002804,PO001294,M012,Electronic Sensors,Consumption,920.0,Piece
SM0002805,PO001295,M002,Forged Steel,Consumption,3972.0,Kg
SM0002806,PO001295,M014,Hydraulic Fluid,Consumption,397.2,Litre
SM0002807,PO001296,M001,Cast Iron,Consumption,7840.0,Kg
SM0002808,PO001296,M015,Protective Coating,Consumption,168.0,Litre
SM0002809,PO001297,M001,Cast Iron,Consumption,19575.0,Kg
SM0002810,PO001297,M010,Lubricating Oil,Consumption,174.0,Litre
SM0002811,PO001297,M011,Industrial Coolant,Consumption,348.0,Litre
SM0002812,PO001298,M002,Forged Steel,Consumption,6996.0,Kg
SM0002813,PO001298,M010,Lubricating Oil,Consumption,95.4,Litre
SM0002814,PO001299,M004,Aluminium Alloy,Consumption,5904.0,Kg
SM0002815,PO001299,M011,Industrial Coolant,Consumption,184.5,Litre
SM0002816,PO001300,M003,Stainless Steel,Consumption,3384.0,Kg
SM0002817,PO001300,M012,Electronic Sensors,Consumption,846.0,Piece
SM0002818,PO001301,M002,Forged Steel,Consumption,3696.0,Kg
SM0002819,PO001301,M014,Hydraulic Fluid,Consumption,369.6,Litre
SM0002820,PO001302,M001,Cast Iron,Consumption,7672.0,Kg
SM0002821,PO001302,M015,Protective Coating,Consumption,164.4,Litre
SM0002822,PO001303,M001,Cast Iron,Consumption,19530.0,Kg
SM0002823,PO001303,M010,Lubricating Oil,Consumption,173.6,Litre
SM0002824,PO001303,M011,Industrial Coolant,Consumption,347.2,Litre
SM0002825,PO001304,M002,Forged Steel,Consumption,7810.0,Kg
SM0002826,PO001304,M010,Lubricating Oil,Consumption,106.5,Litre
SM0002827,PO001305,M004,Aluminium Alloy,Consumption,5408.0,Kg
SM0002828,PO001305,M011,Industrial Coolant,Consumption,169.0,Litre
SM0002829,PO001306,M003,Stainless Steel,Consumption,3600.0,Kg
SM0002830,PO001306,M012,Electronic Sensors,Consumption,900.0,Piece
SM0002831,PO001307,M002,Forged Steel,Consumption,3312.0,Kg
SM0002832,PO001307,M014,Hydraulic Fluid,Consumption,331.2,Litre
SM0002833,PO001308,M001,Cast Iron,Consumption,7840.0,Kg
SM0002834,PO001308,M015,Protective Coating,Consumption,168.0,Litre
SM0002835,PO001309,M001,Cast Iron,Consumption,16920.0,Kg
SM0002836,PO001309,M010,Lubricating Oil,Consumption,150.4,Litre
SM0002837,PO001309,M011,Industrial Coolant,Consumption,300.8,Litre
SM0002838,PO001310,M002,Forged Steel,Consumption,6974.0,Kg
SM0002839,PO001310,M010,Lubricating Oil,Consumption,95.1,Litre
SM0002840,PO001311,M004,Aluminium Alloy,Consumption,5616.0,Kg
SM0002841,PO001311,M011,Industrial Coolant,Consumption,175.5,Litre
SM0002842,PO001312,M003,Stainless Steel,Consumption,3696.0,Kg
SM0002843,PO001312,M012,Electronic Sensors,Consumption,924.0,Piece
SM0002844,PO001313,M002,Forged Steel,Consumption,3600.0,Kg
SM0002845,PO001313,M014,Hydraulic Fluid,Consumption,360.0,Litre
SM0002846,PO001314,M001,Cast Iron,Consumption,6776.0,Kg
SM0002847,PO001314,M015,Protective Coating,Consumption,145.2,Litre
SM0002848,PO001315,M001,Cast Iron,Consumption,16650.0,Kg
SM0002849,PO001315,M010,Lubricating Oil,Consumption,148.0,Litre
SM0002850,PO001315,M011,Industrial Coolant,Consumption,296.0,Litre
SM0002851,PO001316,M002,Forged Steel,Consumption,7788.0,Kg
SM0002852,PO001316,M010,Lubricating Oil,Consumption,106.2,Litre
SM0002853,PO001317,M004,Aluminium Alloy,Consumption,5392.0,Kg
SM0002854,PO001317,M011,Industrial Coolant,Consumption,168.5,Litre
SM0002855,PO001318,M003,Stainless Steel,Consumption,3744.0,Kg
SM0002856,PO001318,M012,Electronic Sensors,Consumption,936.0,Piece
SM0002857,PO001319,M002,Forged Steel,Consumption,3972.0,Kg
SM0002858,PO001319,M014,Hydraulic Fluid,Consumption,397.2,Litre
SM0002859,PO001320,M001,Cast Iron,Consumption,7196.0,Kg
SM0002860,PO001320,M015,Protective Coating,Consumption,154.2,Litre
SM0002861,PO001321,M001,Cast Iron,Consumption,19215.0,Kg
SM0002862,PO001321,M010,Lubricating Oil,Consumption,170.8,Litre
SM0002863,PO001321,M011,Industrial Coolant,Consumption,341.6,Litre
SM0002864,PO001322,M002,Forged Steel,Consumption,7062.0,Kg
SM0002865,PO001322,M010,Lubricating Oil,Consumption,96.3,Litre
SM0002866,PO001323,M004,Aluminium Alloy,Consumption,6448.0,Kg
SM0002867,PO001323,M011,Industrial Coolant,Consumption,201.5,Litre
SM0002868,PO001324,M003,Stainless Steel,Consumption,3280.0,Kg
SM0002869,PO001324,M012,Electronic Sensors,Consumption,820.0,Piece
SM0002870,PO001325,M002,Forged Steel,Consumption,4008.0,Kg
SM0002871,PO001325,M014,Hydraulic Fluid,Consumption,400.8,Litre
SM0002872,PO001326,M001,Cast Iron,Consumption,8064.0,Kg
SM0002873,PO001326,M015,Protective Coating,Consumption,172.8,Litre
SM0002874,PO001327,M001,Cast Iron,Consumption,16155.0,Kg
SM0002875,PO001327,M010,Lubricating Oil,Consumption,143.6,Litre
SM0002876,PO001327,M011,Industrial Coolant,Consumption,287.2,Litre
SM0002877,PO001328,M002,Forged Steel,Consumption,7678.0,Kg
SM0002878,PO001328,M010,Lubricating Oil,Consumption,104.7,Litre
SM0002879,PO001329,M004,Aluminium Alloy,Consumption,5328.0,Kg
SM0002880,PO001329,M011,Industrial Coolant,Consumption,166.5,Litre
SM0002881,PO001330,M003,Stainless Steel,Consumption,3920.0,Kg
SM0002882,PO001330,M012,Electronic Sensors,Consumption,980.0,Piece
SM0002883,PO001331,M002,Forged Steel,Consumption,3540.0,Kg
SM0002884,PO001331,M014,Hydraulic Fluid,Consumption,354.0,Litre
SM0002885,PO001332,M001,Cast Iron,Consumption,7336.0,Kg
SM0002886,PO001332,M015,Protective Coating,Consumption,157.2,Litre
SM0002887,PO001333,M001,Cast Iron,Consumption,17505.0,Kg
SM0002888,PO001333,M010,Lubricating Oil,Consumption,155.6,Litre
SM0002889,PO001333,M011,Industrial Coolant,Consumption,311.2,Litre
SM0002890,PO001334,M002,Forged Steel,Consumption,7612.0,Kg
SM0002891,PO001334,M010,Lubricating Oil,Consumption,103.8,Litre
SM0002892,PO001335,M004,Aluminium Alloy,Consumption,5392.0,Kg
SM0002893,PO001335,M011,Industrial Coolant,Consumption,168.5,Litre
SM0002894,PO001336,M003,Stainless Steel,Consumption,3696.0,Kg
SM0002895,PO001336,M012,Electronic Sensors,Consumption,924.0,Piece
SM0002896,PO001337,M002,Forged Steel,Consumption,3324.0,Kg
SM0002897,PO001337,M014,Hydraulic Fluid,Consumption,332.4,Litre
SM0002898,PO001338,M001,Cast Iron,Consumption,7924.0,Kg
SM0002899,PO001338,M015,Protective Coating,Consumption,169.8,Litre
SM0002900,PO001339,M001,Cast Iron,Consumption,16470.0,Kg
SM0002901,PO001339,M010,Lubricating Oil,Consumption,146.4,Litre
SM0002902,PO001339,M011,Industrial Coolant,Consumption,292.8,Litre
SM0002903,PO001340,M002,Forged Steel,Consumption,6644.0,Kg
SM0002904,PO001340,M010,Lubricating Oil,Consumption,90.6,Litre
SM0002905,PO001341,M004,Aluminium Alloy,Consumption,5840.0,Kg
SM0002906,PO001341,M011,Industrial Coolant,Consumption,182.5,Litre
SM0002907,PO001342,M003,Stainless Steel,Consumption,3920.0,Kg
SM0002908,PO001342,M012,Electronic Sensors,Consumption,980.0,Piece
SM0002909,PO001343,M002,Forged Steel,Consumption,3912.0,Kg
SM0002910,PO001343,M014,Hydraulic Fluid,Consumption,391.2,Litre
SM0002911,PO001344,M001,Cast Iron,Consumption,7476.0,Kg
SM0002912,PO001344,M015,Protective Coating,Consumption,160.2,Litre
SM0002913,PO001345,M001,Cast Iron,Consumption,19080.0,Kg
SM0002914,PO001345,M010,Lubricating Oil,Consumption,169.6,Litre
SM0002915,PO001345,M011,Industrial Coolant,Consumption,339.2,Litre
SM0002916,PO001346,M002,Forged Steel,Consumption,6600.0,Kg
SM0002917,PO001346,M010,Lubricating Oil,Consumption,90.0,Litre
SM0002918,PO001347,M004,Aluminium Alloy,Consumption,5760.0,Kg
SM0002919,PO001347,M011,Industrial Coolant,Consumption,180.0,Litre
SM0002920,PO001348,M003,Stainless Steel,Consumption,3808.0,Kg
SM0002921,PO001348,M012,Electronic Sensors,Consumption,952.0,Piece
SM0002922,PO001349,M002,Forged Steel,Consumption,3708.0,Kg
SM0002923,PO001349,M014,Hydraulic Fluid,Consumption,370.8,Litre
SM0002924,PO001350,M001,Cast Iron,Consumption,7224.0,Kg
SM0002925,PO001350,M015,Protective Coating,Consumption,154.8,Litre
SM0002926,PO001351,M001,Cast Iron,Consumption,17685.0,Kg
SM0002927,PO001351,M010,Lubricating Oil,Consumption,157.2,Litre
SM0002928,PO001351,M011,Industrial Coolant,Consumption,314.4,Litre
SM0002929,PO001352,M002,Forged Steel,Consumption,8074.0,Kg
SM0002930,PO001352,M010,Lubricating Oil,Consumption,110.1,Litre
SM0002931,PO001353,M004,Aluminium Alloy,Consumption,6288.0,Kg
SM0002932,PO001353,M011,Industrial Coolant,Consumption,196.5,Litre
SM0002933,PO001354,M003,Stainless Steel,Consumption,3888.0,Kg
SM0002934,PO001354,M012,Electronic Sensors,Consumption,972.0,Piece
SM0002935,PO001355,M002,Forged Steel,Consumption,3288.0,Kg
SM0002936,PO001355,M014,Hydraulic Fluid,Consumption,328.8,Litre
SM0002937,PO001356,M001,Cast Iron,Consumption,7336.0,Kg
SM0002938,PO001356,M015,Protective Coating,Consumption,157.2,Litre
SM0002939,PO001357,M001,Cast Iron,Consumption,18450.0,Kg
SM0002940,PO001357,M010,Lubricating Oil,Consumption,164.0,Litre
SM0002941,PO001357,M011,Industrial Coolant,Consumption,328.0,Litre
SM0002942,PO001358,M002,Forged Steel,Consumption,8250.0,Kg
SM0002943,PO001358,M010,Lubricating Oil,Consumption,112.5,Litre
SM0002944,PO001359,M004,Aluminium Alloy,Consumption,5536.0,Kg
SM0002945,PO001359,M011,Industrial Coolant,Consumption,173.0,Litre
SM0002946,PO001360,M003,Stainless Steel,Consumption,3240.0,Kg
SM0002947,PO001360,M012,Electronic Sensors,Consumption,810.0,Piece
SM0002948,PO001361,M002,Forged Steel,Consumption,3312.0,Kg
SM0002949,PO001361,M014,Hydraulic Fluid,Consumption,331.2,Litre
SM0002950,PO001362,M001,Cast Iron,Consumption,6804.0,Kg
SM0002951,PO001362,M015,Protective Coating,Consumption,145.8,Litre
SM0002952,PO001363,M001,Cast Iron,Consumption,17505.0,Kg
SM0002953,PO001363,M010,Lubricating Oil,Consumption,155.6,Litre
SM0002954,PO001363,M011,Industrial Coolant,Consumption,311.2,Litre
SM0002955,PO001364,M002,Forged Steel,Consumption,7524.0,Kg
SM0002956,PO001364,M010,Lubricating Oil,Consumption,102.6,Litre
SM0002957,PO001365,M004,Aluminium Alloy,Consumption,5808.0,Kg
SM0002958,PO001365,M011,Industrial Coolant,Consumption,181.5,Litre
SM0002959,PO001366,M003,Stainless Steel,Consumption,3360.0,Kg
SM0002960,PO001366,M012,Electronic Sensors,Consumption,840.0,Piece
SM0002961,PO001367,M002,Forged Steel,Consumption,3384.0,Kg
SM0002962,PO001367,M014,Hydraulic Fluid,Consumption,338.4,Litre
SM0002963,PO001368,M001,Cast Iron,Consumption,6832.0,Kg
SM0002964,PO001368,M015,Protective Coating,Consumption,146.4,Litre
SM0002965,PO001369,M001,Cast Iron,Consumption,17730.0,Kg
SM0002966,PO001369,M010,Lubricating Oil,Consumption,157.6,Litre
SM0002967,PO001369,M011,Industrial Coolant,Consumption,315.2,Litre
SM0002968,PO001370,M002,Forged Steel,Consumption,8096.0,Kg
SM0002969,PO001370,M010,Lubricating Oil,Consumption,110.4,Litre
SM0002970,PO001371,M004,Aluminium Alloy,Consumption,6176.0,Kg
SM0002971,PO001371,M011,Industrial Coolant,Consumption,193.0,Litre
SM0002972,PO001372,M003,Stainless Steel,Consumption,3424.0,Kg
SM0002973,PO001372,M012,Electronic Sensors,Consumption,856.0,Piece
SM0002974,PO001373,M002,Forged Steel,Consumption,3468.0,Kg
SM0002975,PO001373,M014,Hydraulic Fluid,Consumption,346.8,Litre
SM0002976,PO001374,M001,Cast Iron,Consumption,8008.0,Kg
SM0002977,PO001374,M015,Protective Coating,Consumption,171.6,Litre
SM0002978,PO001375,M001,Cast Iron,Consumption,19350.0,Kg
SM0002979,PO001375,M010,Lubricating Oil,Consumption,172.0,Litre
SM0002980,PO001375,M011,Industrial Coolant,Consumption,344.0,Litre
SM0002981,PO001376,M002,Forged Steel,Consumption,7480.0,Kg
SM0002982,PO001376,M010,Lubricating Oil,Consumption,102.0,Litre
SM0002983,PO001377,M004,Aluminium Alloy,Consumption,5792.0,Kg
SM0002984,PO001377,M011,Industrial Coolant,Consumption,181.0,Litre
SM0002985,PO001378,M003,Stainless Steel,Consumption,3680.0,Kg
SM0002986,PO001378,M012,Electronic Sensors,Consumption,920.0,Piece
SM0002987,PO001379,M002,Forged Steel,Consumption,3684.0,Kg
SM0002988,PO001379,M014,Hydraulic Fluid,Consumption,368.4,Litre
SM0002989,PO001380,M001,Cast Iron,Consumption,6608.0,Kg
SM0002990,PO001380,M015,Protective Coating,Consumption,141.6,Litre
SM0002991,PO001381,M001,Cast Iron,Consumption,19170.0,Kg
SM0002992,PO001381,M010,Lubricating Oil,Consumption,170.4,Litre
SM0002993,PO001381,M011,Industrial Coolant,Consumption,340.8,Litre
SM0002994,PO001382,M002,Forged Steel,Consumption,7282.0,Kg
SM0002995,PO001382,M010,Lubricating Oil,Consumption,99.3,Litre
SM0002996,PO001383,M004,Aluminium Alloy,Consumption,5504.0,Kg
SM0002997,PO001383,M011,Industrial Coolant,Consumption,172.0,Litre
SM0002998,PO001384,M003,Stainless Steel,Consumption,3176.0,Kg
SM0002999,PO001384,M012,Electronic Sensors,Consumption,794.0,Piece
SM0003000,PO001385,M002,Forged Steel,Consumption,3396.0,Kg
SM0003001,PO001385,M014,Hydraulic Fluid,Consumption,339.6,Litre
SM0003002,PO001386,M001,Cast Iron,Consumption,7224.0,Kg
SM0003003,PO001386,M015,Protective Coating,Consumption,154.8,Litre
SM0003004,PO001387,M001,Cast Iron,Consumption,19620.0,Kg
SM0003005,PO001387,M010,Lubricating Oil,Consumption,174.4,Litre
SM0003006,PO001387,M011,Industrial Coolant,Consumption,348.8,Litre
SM0003007,PO001388,M002,Forged Steel,Consumption,8228.0,Kg
SM0003008,PO001388,M010,Lubricating Oil,Consumption,112.2,Litre
SM0003009,PO001389,M004,Aluminium Alloy,Consumption,5312.0,Kg
SM0003010,PO001389,M011,Industrial Coolant,Consumption,166.0,Litre
SM0003011,PO001390,M003,Stainless Steel,Consumption,3808.0,Kg
SM0003012,PO001390,M012,Electronic Sensors,Consumption,952.0,Piece
SM0003013,PO001391,M002,Forged Steel,Consumption,3360.0,Kg
SM0003014,PO001391,M014,Hydraulic Fluid,Consumption,336.0,Litre
SM0003015,PO001392,M001,Cast Iron,Consumption,6692.0,Kg
SM0003016,PO001392,M015,Protective Coating,Consumption,143.4,Litre
SM0003017,PO001393,M001,Cast Iron,Consumption,16965.0,Kg
SM0003018,PO001393,M010,Lubricating Oil,Consumption,150.8,Litre
SM0003019,PO001393,M011,Industrial Coolant,Consumption,301.6,Litre
SM0003020,PO001394,M002,Forged Steel,Consumption,7700.0,Kg
SM0003021,PO001394,M010,Lubricating Oil,Consumption,105.0,Litre
SM0003022,PO001395,M004,Aluminium Alloy,Consumption,6064.0,Kg
SM0003023,PO001395,M011,Industrial Coolant,Consumption,189.5,Litre
SM0003024,PO001396,M003,Stainless Steel,Consumption,3352.0,Kg
SM0003025,PO001396,M012,Electronic Sensors,Consumption,838.0,Piece
SM0003026,PO001397,M002,Forged Steel,Consumption,3492.0,Kg
SM0003027,PO001397,M014,Hydraulic Fluid,Consumption,349.2,Litre
SM0003028,PO001398,M001,Cast Iron,Consumption,7364.0,Kg
SM0003029,PO001398,M015,Protective Coating,Consumption,157.8,Litre
SM0003030,PO001399,M001,Cast Iron,Consumption,19440.0,Kg
SM0003031,PO001399,M010,Lubricating Oil,Consumption,172.8,Litre
SM0003032,PO001399,M011,Industrial Coolant,Consumption,345.6,Litre
SM0003033,PO001400,M002,Forged Steel,Consumption,7304.0,Kg
SM0003034,PO001400,M010,Lubricating Oil,Consumption,99.6,Litre
SM0003035,PO001401,M004,Aluminium Alloy,Consumption,6272.0,Kg
SM0003036,PO001401,M011,Industrial Coolant,Consumption,196.0,Litre
SM0003037,PO001402,M003,Stainless Steel,Consumption,3656.0,Kg
SM0003038,PO001402,M012,Electronic Sensors,Consumption,914.0,Piece
SM0003039,PO001403,M002,Forged Steel,Consumption,3636.0,Kg
SM0003040,PO001403,M014,Hydraulic Fluid,Consumption,363.6,Litre
SM0003041,PO001404,M001,Cast Iron,Consumption,7308.0,Kg
SM0003042,PO001404,M015,Protective Coating,Consumption,156.6,Litre
SM0003043,PO001405,M001,Cast Iron,Consumption,18900.0,Kg
SM0003044,PO001405,M010,Lubricating Oil,Consumption,168.0,Litre
SM0003045,PO001405,M011,Industrial Coolant,Consumption,336.0,Litre
SM0003046,PO001406,M002,Forged Steel,Consumption,8096.0,Kg
SM0003047,PO001406,M010,Lubricating Oil,Consumption,110.4,Litre
SM0003048,PO001407,M004,Aluminium Alloy,Consumption,6016.0,Kg
SM0003049,PO001407,M011,Industrial Coolant,Consumption,188.0,Litre
SM0003050,PO001408,M003,Stainless Steel,Consumption,3968.0,Kg
SM0003051,PO001408,M012,Electronic Sensors,Consumption,992.0,Piece
SM0003052,PO001409,M002,Forged Steel,Consumption,3996.0,Kg
SM0003053,PO001409,M014,Hydraulic Fluid,Consumption,399.6,Litre
SM0003054,PO001410,M001,Cast Iron,Consumption,7028.0,Kg
SM0003055,PO001410,M015,Protective Coating,Consumption,150.6,Litre
SM0003056,PO001411,M001,Cast Iron,Consumption,17685.0,Kg
SM0003057,PO001411,M010,Lubricating Oil,Consumption,157.2,Litre
SM0003058,PO001411,M011,Industrial Coolant,Consumption,314.4,Litre
SM0003059,PO001412,M002,Forged Steel,Consumption,6666.0,Kg
SM0003060,PO001412,M010,Lubricating Oil,Consumption,90.9,Litre
SM0003061,PO001413,M004,Aluminium Alloy,Consumption,6208.0,Kg
SM0003062,PO001413,M011,Industrial Coolant,Consumption,194.0,Litre
SM0003063,PO001414,M003,Stainless Steel,Consumption,3936.0,Kg
